strategy,timeframe,direction,entry_time,exit_time,entry_price,exit_price,sl_price,tp_price,bars_held,reason,pnl_r
VWAP_MR,M5,short,2021-03-18 01:05:00+00:00,2021-03-18 01:40:00+00:00,1735.928,1744.60764,1744.60764,1729.398682652665,8,sl,-1.0
VWAP_MR,M5,short,2021-03-18 02:35:00+00:00,2021-03-18 05:10:00+00:00,1748.706,1748.388,1757.4495299999996,1735.3929652311954,21,timeout,0.03636974997512368
VWAP_MR,M5,short,2021-03-19 13:20:00+00:00,2021-03-19 15:00:00+00:00,1739.218,1741.318,1747.91409,1732.1226154292758,21,timeout,-0.24148784108719323
VWAP_MR,M5,short,2021-03-20 00:20:00+00:00,2021-03-20 02:00:00+00:00,1742.285,1742.609,1750.9964249999998,1737.3761925761833,21,timeout,-0.03719253738623148
VWAP_MR,M5,long,2021-03-22 13:35:00+00:00,2021-03-22 15:15:00+00:00,1731.018,1730.625,1722.36291,1737.470667996193,21,timeout,-0.045406806861630594
VWAP_MR,M5,short,2021-03-23 01:00:00+00:00,2021-03-23 02:40:00+00:00,1740.679,1739.638,1749.3823949999999,1735.7554418629018,21,timeout,0.11960849760354374
VWAP_MR,M5,long,2021-03-23 09:15:00+00:00,2021-03-23 10:55:00+00:00,1732.408,1735.198,1723.74596,1736.5649719009257,21,timeout,0.32209502611396534
VWAP_MR,M5,short,2021-03-23 17:15:00+00:00,2021-03-23 17:40:00+00:00,1741.505,1738.0373061664284,1750.212525,1738.0373061664284,6,tp,0.398241042497358
VWAP_MR,M5,short,2021-03-24 16:55:00+00:00,2021-03-24 17:55:00+00:00,1734.498,1730.6962892752235,1743.17049,1730.6962892752235,13,tp,0.4383643826371141
VWAP_MR,M5,short,2021-03-24 23:05:00+00:00,2021-03-25 00:45:00+00:00,1734.085,1733.448,1742.7554249999998,1731.0803942517466,21,timeout,0.0734681402584024
VWAP_MR,M5,long,2021-03-25 19:25:00+00:00,2021-03-25 20:05:00+00:00,1726.938,1731.214224637035,1718.30331,1731.214224637035,9,tp,0.49523777194488555
VWAP_MR,M5,short,2021-03-26 21:25:00+00:00,2021-03-26 23:05:00+00:00,1730.828,1734.308,1739.4821399999998,1726.684915794169,21,timeout,-0.4021196791362366
VWAP_MR,M5,long,2021-03-30 18:10:00+00:00,2021-03-30 19:35:00+00:00,1691.158,1682.70221,1682.70221,1699.6828456618027,18,sl,-1.0
VWAP_MR,M5,long,2021-03-30 19:40:00+00:00,2021-03-30 21:20:00+00:00,1680.288,1685.215,1671.88656,1693.5961123237912,21,timeout,0.5864470852615566
VWAP_MR,M5,short,2021-03-31 13:40:00+00:00,2021-03-31 15:20:00+00:00,1686.665,1684.285,1695.0983249999997,1681.0934329429176,21,timeout,0.28221371760248243
VWAP_MR,M5,short,2021-03-31 20:40:00+00:00,2021-03-31 21:40:00+00:00,1690.765,1699.218825,1699.218825,1686.4652457018994,13,sl,-1.0
VWAP_MR,M5,short,2021-03-31 22:55:00+00:00,2021-04-01 00:35:00+00:00,1706.898,1714.028,1715.4324899999997,1693.9882121364176,21,timeout,-0.8354336345815971
