signal_ts,entry_ts,family,side,entry,stop,tp,risk,timeout_bars,session,exit_ts,exit_price,exit_reason,holding_bars,r_mult,split,year
2021-03-02 12:45:00+00:00,2021-03-02 13:00:00+00:00,compression_expansion,short,1713.146,1716.065,1707.3079999999998,2.9190000000000964,12,london,2021-03-02 13:00:00+00:00,1716.065,sl,0,-1.0,train,2021
2021-03-04 09:15:00+00:00,2021-03-04 09:30:00+00:00,rejection,short,1714.575,1716.605,1710.515,2.0299999999999727,12,london,2021-03-04 09:45:00+00:00,1710.515,tp,1,2.0,train,2021
2021-03-04 12:15:00+00:00,2021-03-04 12:30:00+00:00,rejection,short,1714.734,1715.394,1713.4139999999998,0.6600000000000819,12,london,2021-03-04 12:30:00+00:00,1715.394,sl,0,-1.0,train,2021
2021-03-04 12:30:00+00:00,2021-03-04 12:45:00+00:00,rejection,short,1714.735,1715.795,1712.6149999999996,1.0600000000001728,12,london,2021-03-04 12:45:00+00:00,1715.795,sl,0,-1.0,train,2021
2021-03-05 07:30:00+00:00,2021-03-05 07:45:00+00:00,rejection,short,1691.879,1694.888,1685.8609999999999,3.0090000000000146,12,london,2021-03-05 08:00:00+00:00,1694.888,sl,1,-1.0,train,2021
2021-03-05 10:45:00+00:00,2021-03-05 11:00:00+00:00,rejection,short,1694.305,1695.635,1691.6450000000002,1.3299999999999272,12,london,2021-03-05 11:45:00+00:00,1691.6450000000002,tp,3,2.0,train,2021
2021-03-09 08:30:00+00:00,2021-03-09 08:45:00+00:00,sweep_reclaim,short,1681.628,1685.288,1674.3079999999998,3.660000000000082,12,london,2021-03-09 09:15:00+00:00,1685.288,sl,2,-1.0,train,2021
2021-03-09 10:00:00+00:00,2021-03-09 10:15:00+00:00,rejection,short,1686.932,1688.934,1682.928,2.0019999999999527,12,london,2021-03-09 10:15:00+00:00,1688.934,sl,0,-1.0,train,2021
2021-03-09 10:30:00+00:00,2021-03-09 10:45:00+00:00,sweep_reclaim,short,1689.384,1690.244,1687.6640000000002,0.8599999999999,12,london,2021-03-09 10:45:00+00:00,1690.244,sl,0,-1.0,train,2021
2021-03-09 10:45:00+00:00,2021-03-09 11:00:00+00:00,sweep_reclaim,short,1688.875,1690.275,1686.0749999999998,1.400000000000091,12,london,2021-03-09 11:15:00+00:00,1690.275,sl,1,-1.0,train,2021
2021-03-10 07:00:00+00:00,2021-03-10 07:15:00+00:00,rejection,long,1716.441,1713.939,1721.445,2.5019999999999527,12,london,2021-03-10 08:00:00+00:00,1713.939,sl,3,-1.0,train,2021
2021-03-10 08:00:00+00:00,2021-03-10 08:15:00+00:00,rejection,long,1715.588,1714.985,1716.794,0.6030000000000655,12,london,2021-03-10 08:15:00+00:00,1716.794,tp,0,2.0,train,2021
2021-03-10 09:45:00+00:00,2021-03-10 10:00:00+00:00,sweep_reclaim,long,1712.718,1710.855,1716.4440000000002,1.8630000000000564,12,london,2021-03-10 13:00:00+00:00,1711.725,timeout,12,-0.5330112721417797,train,2021
2021-03-11 08:15:00+00:00,2021-03-11 08:30:00+00:00,sweep_reclaim,long,1726.905,1723.528,1733.6589999999999,3.3769999999999527,12,london,2021-03-11 10:30:00+00:00,1733.6589999999999,tp,8,2.0,train,2021
2021-03-11 11:45:00+00:00,2021-03-11 12:00:00+00:00,rejection,long,1731.438,1730.714,1732.8860000000004,0.7240000000001601,12,london,2021-03-11 12:15:00+00:00,1732.8860000000004,tp,1,2.0,train,2021
2021-03-11 12:30:00+00:00,2021-03-11 12:45:00+00:00,rejection,long,1733.255,1730.975,1737.8150000000005,2.2800000000002,12,london,2021-03-11 15:00:00+00:00,1737.8150000000005,tp,9,2.0,train,2021
2021-03-15 07:00:00+00:00,2021-03-15 07:15:00+00:00,rejection,long,1725.295,1724.908,1726.0690000000004,0.387000000000171,12,london,2021-03-15 07:15:00+00:00,1726.0690000000004,tp,0,2.0,train,2021
2021-03-15 12:45:00+00:00,2021-03-15 13:00:00+00:00,sweep_reclaim,long,1723.195,1723.064,1723.4569999999997,0.13099999999985812,12,london,2021-03-15 13:00:00+00:00,1723.064,sl,0,-1.0,train,2021
2021-03-16 10:45:00+00:00,2021-03-16 11:00:00+00:00,rejection,long,1733.208,1731.394,1736.8360000000002,1.8140000000000782,12,london,2021-03-16 13:00:00+00:00,1736.8360000000002,tp,8,2.0,train,2021
2021-03-17 07:00:00+00:00,2021-03-17 07:15:00+00:00,rejection,long,1731.745,1731.077,1733.0809999999997,0.6679999999998927,12,london,2021-03-17 07:15:00+00:00,1731.077,sl,0,-1.0,train,2021
2021-03-17 07:15:00+00:00,2021-03-17 07:30:00+00:00,rejection,long,1731.517,1730.767,1733.017,0.75,12,london,2021-03-17 07:30:00+00:00,1730.767,sl,0,-1.0,train,2021
2021-03-17 08:15:00+00:00,2021-03-17 08:30:00+00:00,rejection,long,1731.937,1730.485,1734.841,1.4519999999999982,12,london,2021-03-17 09:00:00+00:00,1734.841,tp,2,2.0,train,2021
2021-03-17 10:00:00+00:00,2021-03-17 10:15:00+00:00,rejection,long,1733.695,1733.147,1734.791,0.5480000000000018,12,london,2021-03-17 10:15:00+00:00,1734.791,tp,0,2.0,train,2021
2021-03-17 10:45:00+00:00,2021-03-17 11:00:00+00:00,rejection,long,1735.227,1733.678,1738.325,1.5489999999999782,12,london,2021-03-17 14:00:00+00:00,1736.645,timeout,12,0.9154293092317061,train,2021
2021-03-18 08:00:00+00:00,2021-03-18 08:15:00+00:00,rejection,long,1751.635,1749.855,1755.195,1.7799999999999727,12,london,2021-03-18 08:15:00+00:00,1749.855,sl,0,-1.0,train,2021
2021-03-18 11:00:00+00:00,2021-03-18 11:15:00+00:00,rejection,long,1749.195,1749.028,1749.5289999999998,0.16699999999991633,12,london,2021-03-18 11:15:00+00:00,1749.028,sl,0,-1.0,train,2021
2021-03-18 11:30:00+00:00,2021-03-18 11:45:00+00:00,sweep_reclaim,long,1748.104,1747.838,1748.6360000000002,0.2660000000000764,12,london,2021-03-18 11:45:00+00:00,1748.6360000000002,tp,0,2.0,train,2021
2021-03-18 12:45:00+00:00,2021-03-18 13:00:00+00:00,compression_expansion,long,1749.944,1749.346,1751.1399999999999,0.5979999999999563,12,london,2021-03-18 13:15:00+00:00,1749.346,sl,1,-1.0,train,2021
2021-03-19 09:45:00+00:00,2021-03-19 10:00:00+00:00,rejection,short,1730.514,1731.795,1727.9519999999995,1.2810000000001764,12,london,2021-03-19 10:15:00+00:00,1731.795,sl,1,-1.0,train,2021
2021-03-23 07:15:00+00:00,2021-03-23 07:30:00+00:00,rejection,long,1740.235,1738.458,1743.7889999999995,1.7769999999998163,12,london,2021-03-23 07:30:00+00:00,1738.458,sl,0,-1.0,train,2021
2021-03-23 08:30:00+00:00,2021-03-23 08:45:00+00:00,sweep_reclaim,long,1735.108,1734.398,1736.528,0.7100000000000364,12,london,2021-03-23 08:45:00+00:00,1734.398,sl,0,-1.0,train,2021
2021-03-23 08:45:00+00:00,2021-03-23 09:00:00+00:00,rejection,long,1735.138,1733.278,1738.8579999999997,1.8599999999999,12,london,2021-03-23 09:00:00+00:00,1733.278,sl,0,-1.0,train,2021
2021-03-23 10:15:00+00:00,2021-03-23 10:30:00+00:00,rejection,short,1733.978,1734.498,1732.938,0.5199999999999818,12,london,2021-03-23 10:45:00+00:00,1734.498,sl,1,-1.0,train,2021
2021-03-23 11:45:00+00:00,2021-03-23 12:00:00+00:00,rejection,short,1735.688,1736.998,1733.0680000000002,1.3099999999999454,12,london,2021-03-23 12:45:00+00:00,1736.998,sl,3,-1.0,train,2021
2021-03-24 07:30:00+00:00,2021-03-24 07:45:00+00:00,rejection,short,1726.215,1728.038,1722.5689999999997,1.8230000000000928,12,london,2021-03-24 08:30:00+00:00,1728.038,sl,3,-1.0,train,2021
2021-03-24 09:30:00+00:00,2021-03-24 09:45:00+00:00,sweep_reclaim,short,1730.598,1731.638,1728.518,1.0399999999999636,12,london,2021-03-24 09:45:00+00:00,1731.638,sl,0,-1.0,train,2021
2021-03-24 10:00:00+00:00,2021-03-24 10:15:00+00:00,sweep_reclaim,short,1731.758,1733.275,1728.724,1.5170000000000528,12,london,2021-03-24 11:45:00+00:00,1733.275,sl,6,-1.0,train,2021
2021-03-26 07:45:00+00:00,2021-03-26 08:00:00+00:00,rejection,short,1727.705,1729.078,1724.9589999999998,1.3730000000000473,12,london,2021-03-26 08:00:00+00:00,1729.078,sl,0,-1.0,train,2021
2021-03-26 08:45:00+00:00,2021-03-26 09:00:00+00:00,rejection,short,1727.665,1728.615,1725.7649999999999,0.9500000000000455,12,london,2021-03-26 09:00:00+00:00,1728.615,sl,0,-1.0,train,2021
2021-03-26 09:15:00+00:00,2021-03-26 09:30:00+00:00,sweep_reclaim,short,1727.438,1728.868,1724.5780000000004,1.4299999999998363,12,london,2021-03-26 09:45:00+00:00,1724.5780000000004,tp,1,2.0,train,2021
2021-03-26 10:30:00+00:00,2021-03-26 10:45:00+00:00,rejection,short,1724.018,1725.138,1721.7780000000002,1.1199999999998909,12,london,2021-03-26 11:30:00+00:00,1725.138,sl,3,-1.0,train,2021
2021-03-26 12:15:00+00:00,2021-03-26 12:30:00+00:00,rejection,short,1726.168,1726.498,1725.5079999999996,0.3300000000001546,12,london,2021-03-26 12:30:00+00:00,1726.498,sl,0,-1.0,train,2021
2021-03-29 10:00:00+00:00,2021-03-29 10:15:00+00:00,rejection,long,1732.038,1731.335,1733.444,0.7029999999999745,12,london,2021-03-29 10:15:00+00:00,1731.335,sl,0,-1.0,train,2021
2021-03-29 12:00:00+00:00,2021-03-29 12:15:00+00:00,rejection,short,1727.675,1729.705,1723.615,2.0299999999999727,12,london,2021-03-29 15:15:00+00:00,1725.139,timeout,12,1.2492610837438878,train,2021
2021-03-30 08:15:00+00:00,2021-03-30 08:30:00+00:00,sweep_reclaim,short,1712.698,1714.125,1709.8440000000003,1.4269999999999072,12,london,2021-03-30 08:45:00+00:00,1709.8440000000003,tp,1,2.0,train,2021
2021-03-31 07:15:00+00:00,2021-03-31 07:30:00+00:00,sweep_reclaim,short,1683.738,1685.478,1680.258,1.740000000000009,12,london,2021-03-31 07:45:00+00:00,1685.478,sl,1,-1.0,train,2021
2021-03-31 07:45:00+00:00,2021-03-31 08:00:00+00:00,sweep_reclaim,short,1684.745,1685.855,1682.5249999999996,1.1100000000001273,12,london,2021-03-31 08:15:00+00:00,1685.855,sl,1,-1.0,train,2021
2021-04-01 08:00:00+00:00,2021-04-01 08:15:00+00:00,sweep_reclaim,long,1707.108,1705.945,1709.434,1.163000000000011,12,london,2021-04-01 08:15:00+00:00,1705.945,sl,0,-1.0,train,2021
2021-04-01 08:15:00+00:00,2021-04-01 08:30:00+00:00,sweep_reclaim,long,1706.555,1705.728,1708.209,0.8269999999999982,12,london,2021-04-01 08:30:00+00:00,1708.209,tp,0,2.0,train,2021
2021-04-01 09:30:00+00:00,2021-04-01 09:45:00+00:00,rejection,long,1709.828,1707.738,1714.0079999999998,2.089999999999918,12,london,2021-04-01 10:45:00+00:00,1714.0079999999998,tp,4,2.0,train,2021
2021-04-05 07:00:00+00:00,2021-04-05 07:15:00+00:00,rejection,long,1728.215,1727.588,1729.4689999999998,0.6269999999999527,12,london,2021-04-05 07:15:00+00:00,1727.588,sl,0,-1.0,train,2021
2021-04-05 07:45:00+00:00,2021-04-05 08:00:00+00:00,rejection,long,1727.588,1726.518,1729.7279999999998,1.0699999999999363,12,london,2021-04-05 08:30:00+00:00,1729.7279999999998,tp,2,2.0,train,2021
2021-04-05 10:00:00+00:00,2021-04-05 10:15:00+00:00,sweep_reclaim,long,1725.385,1724.678,1726.7989999999998,0.70699999999988,12,london,2021-04-05 10:45:00+00:00,1724.678,sl,2,-1.0,train,2021
2021-04-05 11:45:00+00:00,2021-04-05 12:00:00+00:00,rejection,long,1724.525,1723.635,1726.3050000000003,0.8900000000001,12,london,2021-04-05 13:00:00+00:00,1723.635,sl,4,-1.0,train,2021
2021-04-06 07:00:00+00:00,2021-04-06 07:15:00+00:00,rejection,long,1729.938,1728.138,1733.5380000000005,1.800000000000182,12,london,2021-04-06 07:45:00+00:00,1728.138,sl,2,-1.0,train,2021
2021-04-06 09:00:00+00:00,2021-04-06 09:15:00+00:00,rejection,long,1734.128,1733.225,1735.934,0.90300000000002,12,london,2021-04-06 09:15:00+00:00,1733.225,sl,0,-1.0,train,2021
2021-04-07 07:45:00+00:00,2021-04-07 08:00:00+00:00,rejection,long,1741.958,1741.359,1743.1560000000004,0.5990000000001601,12,london,2021-04-07 08:00:00+00:00,1741.359,sl,0,-1.0,train,2021
2021-04-07 08:00:00+00:00,2021-04-07 08:15:00+00:00,sweep_reclaim,long,1741.495,1741.128,1742.2289999999998,0.3669999999999618,12,london,2021-04-07 08:15:00+00:00,1741.128,sl,0,-1.0,train,2021
2021-04-08 12:30:00+00:00,2021-04-08 12:45:00+00:00,compression_expansion,long,1741.005,1739.258,1744.4990000000003,1.747000000000071,12,london,2021-04-08 12:45:00+00:00,1744.4990000000003,tp,0,2.0,train,2021
2021-04-09 08:15:00+00:00,2021-04-09 08:30:00+00:00,rejection,long,1755.465,1753.218,1759.9589999999996,2.2469999999998436,12,london,2021-04-09 09:45:00+00:00,1753.218,sl,5,-1.0,train,2021
2021-04-12 12:30:00+00:00,2021-04-12 12:45:00+00:00,compression_expansion,short,1735.985,1738.415,1731.1249999999998,2.4300000000000637,12,london,2021-04-12 13:00:00+00:00,1738.415,sl,1,-1.0,train,2021
2021-04-13 07:45:00+00:00,2021-04-13 08:00:00+00:00,rejection,short,1730.268,1731.578,1727.6480000000001,1.3099999999999454,12,london,2021-04-13 08:45:00+00:00,1731.578,sl,3,-1.0,train,2021
2021-04-13 10:00:00+00:00,2021-04-13 10:15:00+00:00,sweep_reclaim,short,1735.578,1736.168,1734.3980000000001,0.5899999999999181,12,london,2021-04-13 10:15:00+00:00,1734.3980000000001,tp,0,2.0,train,2021
2021-04-14 08:45:00+00:00,2021-04-14 09:00:00+00:00,rejection,long,1746.175,1745.658,1747.209,0.5170000000000528,12,london,2021-04-14 09:00:00+00:00,1745.658,sl,0,-1.0,train,2021
2021-04-14 10:30:00+00:00,2021-04-14 10:45:00+00:00,rejection,long,1744.688,1743.958,1746.1480000000001,0.7300000000000182,12,london,2021-04-14 11:00:00+00:00,1743.958,sl,1,-1.0,train,2021
2021-04-14 11:15:00+00:00,2021-04-14 11:30:00+00:00,sweep_reclaim,long,1744.068,1743.458,1745.2879999999998,0.6099999999999,12,london,2021-04-14 11:30:00+00:00,1743.458,sl,0,-1.0,train,2021
2021-04-14 12:30:00+00:00,2021-04-14 12:45:00+00:00,rejection,long,1742.288,1741.955,1742.9540000000002,0.3330000000000837,12,london,2021-04-14 12:45:00+00:00,1741.955,sl,0,-1.0,train,2021
2021-04-14 12:45:00+00:00,2021-04-14 13:00:00+00:00,sweep_reclaim,long,1741.948,1741.108,1743.6280000000004,0.8400000000001455,12,london,2021-04-14 13:00:00+00:00,1743.6280000000004,tp,0,2.0,train,2021
2021-04-15 08:00:00+00:00,2021-04-15 08:15:00+00:00,rejection,short,1738.055,1739.468,1735.229,1.413000000000011,12,london,2021-04-15 08:15:00+00:00,1739.468,sl,0,-1.0,train,2021
2021-04-15 08:15:00+00:00,2021-04-15 08:30:00+00:00,sweep_reclaim,short,1738.588,1739.328,1737.108,0.7400000000000091,12,london,2021-04-15 08:30:00+00:00,1739.328,sl,0,-1.0,train,2021
2021-04-15 09:30:00+00:00,2021-04-15 09:45:00+00:00,rejection,short,1735.438,1736.338,1733.6380000000004,0.8999999999998636,12,london,2021-04-15 09:45:00+00:00,1736.338,sl,0,-1.0,train,2021
2021-04-15 11:00:00+00:00,2021-04-15 11:15:00+00:00,rejection,short,1737.978,1739.618,1734.6980000000003,1.6399999999998727,12,london,2021-04-15 11:45:00+00:00,1739.618,sl,2,-1.0,train,2021
2021-04-16 08:15:00+00:00,2021-04-16 08:30:00+00:00,sweep_reclaim,long,1762.885,1762.265,1764.1249999999998,0.6199999999998909,12,london,2021-04-16 08:30:00+00:00,1762.265,sl,0,-1.0,train,2021
2021-04-16 08:30:00+00:00,2021-04-16 08:45:00+00:00,rejection,long,1763.175,1761.345,1766.8349999999998,1.8299999999999272,12,london,2021-04-16 09:15:00+00:00,1761.345,sl,2,-1.0,train,2021
2021-04-19 07:00:00+00:00,2021-04-19 07:15:00+00:00,rejection,long,1777.078,1776.218,1778.7979999999998,0.8599999999999,12,london,2021-04-19 07:15:00+00:00,1776.218,sl,0,-1.0,train,2021
2021-04-19 08:45:00+00:00,2021-04-19 09:00:00+00:00,sweep_reclaim,long,1776.818,1775.248,1779.9579999999999,1.5699999999999363,12,london,2021-04-19 09:00:00+00:00,1775.248,sl,0,-1.0,train,2021
2021-04-19 12:30:00+00:00,2021-04-19 12:45:00+00:00,rejection,long,1778.178,1777.405,1779.7240000000004,0.7730000000001382,12,london,2021-04-19 13:00:00+00:00,1777.405,sl,1,-1.0,train,2021
2021-04-21 08:00:00+00:00,2021-04-21 08:15:00+00:00,rejection,long,1778.895,1778.018,1780.649,0.8769999999999527,12,london,2021-04-21 08:15:00+00:00,1778.018,sl,0,-1.0,train,2021
2021-04-21 11:00:00+00:00,2021-04-21 11:15:00+00:00,rejection,long,1782.278,1781.825,1783.184,0.45299999999997453,12,london,2021-04-21 11:15:00+00:00,1781.825,sl,0,-1.0,train,2021
2021-04-22 07:30:00+00:00,2021-04-22 07:45:00+00:00,rejection,long,1793.098,1792.778,1793.7379999999998,0.31999999999993634,12,london,2021-04-22 07:45:00+00:00,1792.778,sl,0,-1.0,train,2021
2021-04-22 08:30:00+00:00,2021-04-22 08:45:00+00:00,rejection,long,1795.245,1792.888,1799.9589999999998,2.356999999999971,12,london,2021-04-22 10:00:00+00:00,1792.888,sl,5,-1.0,train,2021
2021-04-22 10:00:00+00:00,2021-04-22 10:15:00+00:00,rejection,long,1793.818,1793.028,1795.398,0.7899999999999636,12,london,2021-04-22 10:45:00+00:00,1793.028,sl,2,-1.0,train,2021
2021-04-23 10:15:00+00:00,2021-04-23 10:30:00+00:00,rejection,long,1786.878,1786.685,1787.264,0.19299999999998363,12,london,2021-04-23 10:30:00+00:00,1786.685,sl,0,-1.0,train,2021
2021-04-23 10:30:00+00:00,2021-04-23 10:45:00+00:00,rejection,long,1787.162,1785.868,1789.7500000000002,1.2940000000000964,12,london,2021-04-23 11:00:00+00:00,1785.868,sl,1,-1.0,train,2021
2021-04-23 11:45:00+00:00,2021-04-23 12:00:00+00:00,rejection,long,1784.915,1784.678,1785.3889999999997,0.23699999999985266,12,london,2021-04-23 12:00:00+00:00,1784.678,sl,0,-1.0,train,2021
2021-04-23 12:00:00+00:00,2021-04-23 12:15:00+00:00,rejection,long,1785.008,1784.095,1786.834,0.9130000000000109,12,london,2021-04-23 12:30:00+00:00,1784.095,sl,1,-1.0,train,2021
2021-04-23 12:45:00+00:00,2021-04-23 13:00:00+00:00,sweep_reclaim,long,1783.565,1783.325,1784.045,0.2400000000000091,12,london,2021-04-23 13:00:00+00:00,1784.045,tp,0,2.0,train,2021
2021-04-26 08:30:00+00:00,2021-04-26 08:45:00+00:00,sweep_reclaim,short,1779.055,1780.775,1775.615,1.7200000000000273,12,london,2021-04-26 09:00:00+00:00,1780.775,sl,1,-1.0,train,2021
2021-04-26 09:45:00+00:00,2021-04-26 10:00:00+00:00,sweep_reclaim,short,1780.448,1781.188,1778.968,0.7400000000000091,12,london,2021-04-26 10:30:00+00:00,1781.188,sl,2,-1.0,train,2021
2021-04-28 07:30:00+00:00,2021-04-28 07:45:00+00:00,rejection,short,1771.958,1775.548,1764.7780000000002,3.589999999999918,12,london,2021-04-28 10:45:00+00:00,1771.758,timeout,12,0.055710306406699175,train,2021
2021-04-28 11:00:00+00:00,2021-04-28 11:15:00+00:00,rejection,short,1771.695,1772.158,1770.769,0.46299999999996544,12,london,2021-04-28 12:30:00+00:00,1770.769,tp,5,2.0,train,2021
2021-04-28 12:30:00+00:00,2021-04-28 12:45:00+00:00,compression_expansion,short,1770.458,1771.765,1767.844,1.3070000000000164,12,london,2021-04-28 13:30:00+00:00,1767.844,tp,3,2.0,train,2021
2021-04-29 09:00:00+00:00,2021-04-29 09:15:00+00:00,rejection,long,1789.228,1786.145,1795.3940000000002,3.0830000000000837,12,london,2021-04-29 10:00:00+00:00,1786.145,sl,3,-1.0,train,2021
2021-04-29 10:00:00+00:00,2021-04-29 10:15:00+00:00,rejection,long,1786.805,1786.575,1787.265,0.2300000000000182,12,london,2021-04-29 10:15:00+00:00,1786.575,sl,0,-1.0,train,2021
2021-04-29 11:45:00+00:00,2021-04-29 12:00:00+00:00,rejection,long,1784.538,1783.558,1786.498,0.9800000000000182,12,london,2021-04-29 12:30:00+00:00,1783.558,sl,2,-1.0,train,2021
2021-04-30 07:15:00+00:00,2021-04-30 07:30:00+00:00,rejection,short,1771.332,1773.588,1766.8200000000004,2.255999999999858,12,london,2021-04-30 08:15:00+00:00,1766.8200000000004,tp,3,2.0,train,2021
2021-04-30 08:30:00+00:00,2021-04-30 08:45:00+00:00,rejection,short,1767.488,1770.138,1762.1880000000003,2.6499999999998636,12,london,2021-04-30 11:45:00+00:00,1768.675,timeout,12,-0.4479245283018714,train,2021
2021-04-30 12:00:00+00:00,2021-04-30 12:15:00+00:00,rejection,short,1768.458,1769.228,1766.9180000000001,0.7699999999999818,12,london,2021-04-30 12:30:00+00:00,1769.228,sl,1,-1.0,train,2021
2021-05-03 08:15:00+00:00,2021-05-03 08:30:00+00:00,sweep_reclaim,short,1770.528,1771.128,1769.3280000000002,0.599999999999909,12,london,2021-05-03 08:45:00+00:00,1771.128,sl,1,-1.0,train,2021
2021-05-04 07:45:00+00:00,2021-05-04 08:00:00+00:00,sweep_reclaim,long,1791.158,1790.707,1792.0599999999995,0.45099999999979445,12,london,2021-05-04 08:00:00+00:00,1790.707,sl,0,-1.0,train,2021
2021-05-04 10:45:00+00:00,2021-05-04 11:00:00+00:00,compression_expansion,long,1790.255,1788.908,1792.9490000000005,1.3470000000002074,12,london,2021-05-04 11:15:00+00:00,1788.908,sl,1,-1.0,train,2021
2021-05-04 11:15:00+00:00,2021-05-04 11:30:00+00:00,rejection,long,1789.235,1788.835,1790.0349999999996,0.3999999999998636,12,london,2021-05-04 11:30:00+00:00,1788.835,sl,0,-1.0,train,2021
2021-05-05 10:00:00+00:00,2021-05-05 10:15:00+00:00,rejection,short,1781.218,1782.075,1779.5040000000001,0.8569999999999709,12,london,2021-05-05 10:45:00+00:00,1782.075,sl,2,-1.0,train,2021
2021-05-05 12:15:00+00:00,2021-05-05 12:30:00+00:00,compression_expansion,short,1779.298,1781.758,1774.378,2.4600000000000364,12,london,2021-05-05 15:30:00+00:00,1776.458,timeout,12,1.1544715447153968,train,2021
2021-05-06 07:00:00+00:00,2021-05-06 07:15:00+00:00,rejection,long,1785.858,1784.515,1788.5439999999996,1.3429999999998472,12,london,2021-05-06 07:15:00+00:00,1784.515,sl,0,-1.0,train,2021
2021-05-06 07:30:00+00:00,2021-05-06 07:45:00+00:00,rejection,long,1784.788,1784.428,1785.5079999999998,0.35999999999989996,12,london,2021-05-06 07:45:00+00:00,1784.428,sl,0,-1.0,train,2021
2021-05-06 08:15:00+00:00,2021-05-06 08:30:00+00:00,sweep_reclaim,long,1785.558,1781.928,1792.8179999999998,3.6299999999998818,12,london,2021-05-06 11:30:00+00:00,1788.308,timeout,12,0.7575757575757822,train,2021
